text,subject
The human heart has four chambers and pumps blood throughout the body. . Can you justify this? (Ref: 94),Science
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Apply this to modern scenarios. (Ref: 38)",Maths
He’s really good at fixing things around the house. . Why is this important? (Ref: 11),English
Atoms are the basic building blocks of matter. ? Why is this important? (Ref: 22),Science
Atoms bond to form molecules by sharing or transferring electrons. ? How do we use this in real life? (Ref: 42),Science
"Can you pass me the salt, please? , Can you justify this? (Ref: 38)",English
"Have you seen my phone? I just had it a second ago. , Refer to the chart above. (Ref: 7)",English
"Solve for x: 2x + 3 = 11. , Include real-world data. (Ref: 14)",Maths
Solve for x: 2x + 3 = 11. . Apply this to modern scenarios. (Ref: 29),Maths
A linear equation is an equation between two variables that gives a straight line when plotted. ; How is this calculated? (Ref: 50),Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Discuss with examples. (Ref: 80),History
The area of a circle is given by πr^2. Calculate the area when r = 5. : What is the implication? (Ref: 11),Maths
She enjoys reading mystery novels in her free time. : Include real-world data. (Ref: 14),English
"That movie was really interesting, don’t you think? , How do we use this in real life? (Ref: 5)",English
We should try that new restaurant downtown this weekend. ; Refer to the chart above. (Ref: 61),English
Solve for x: 2x + 3 = 11. . How do we use this in real life? (Ref: 16),Maths
Could you help me with my homework later? ? Discuss with examples. (Ref: 52),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Include real-world data. (Ref: 11),History
Explain the function of mitochondria in a cell. ? Apply this to modern scenarios. (Ref: 27),Science
"Have you seen my phone? I just had it a second ago. , Explain briefly. (Ref: 62)",English
"The process of evolution explains how species change over time through natural selection. , Include real-world data. (Ref: 88)",Science
"That movie was really interesting, don’t you think? , Apply this to modern scenarios. (Ref: 90)",English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? How is this calculated? (Ref: 40),Science
Could you help me with my homework later? ; Apply this to modern scenarios. (Ref: 46),English
Explain the causes and effects of World War I. . Include real-world data. (Ref: 15),History
"That movie was really interesting, don’t you think? ? Apply this to modern scenarios. (Ref: 72)",English
A linear equation is an equation between two variables that gives a straight line when plotted. . Discuss with examples. (Ref: 75),Maths
Graph the rate of a chemical reaction over time and explain the curve. ; Include key facts. (Ref: 89),Maths
Have you seen my phone? I just had it a second ago. : What is the implication? (Ref: 25),English
"Have you seen my phone? I just had it a second ago. , How is this calculated? (Ref: 57)",English
She enjoys reading mystery novels in her free time. ; Explain briefly. (Ref: 1),English
The area of a circle is given by πr^2. Calculate the area when r = 5. ; What is the implication? (Ref: 1),Maths
"The Industrial Revolution began in the late 18th century and transformed societies. , Can you justify this? (Ref: 33)",History
The Industrial Revolution began in the late 18th century and transformed societies. ; Can you justify this? (Ref: 30),History
Describe the difference between potential and kinetic energy. : Explain briefly. (Ref: 60),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : Include real-world data. (Ref: 1),Maths
She enjoys reading mystery novels in her free time. : Describe in your own words. (Ref: 15),English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; Apply this to modern scenarios. (Ref: 4),Science
The area of a circle is given by πr^2. Calculate the area when r = 5. : How is this calculated? (Ref: 85),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. : How is this calculated? (Ref: 53),Science
The process of evolution explains how species change over time through natural selection. : Why is this important? (Ref: 54),Science
The human heart has four chambers and pumps blood throughout the body. . Why is this important? (Ref: 30),Science
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. . Why is this important? (Ref: 74),Science
The Industrial Revolution began in the late 18th century and transformed societies. : Refer to the chart above. (Ref: 18),History
She said she’ll call you back once the meeting is over. ? How do we use this in real life? (Ref: 68),English
"The process of evolution explains how species change over time through natural selection. , Apply this to modern scenarios. (Ref: 85)",Science
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Discuss with examples. (Ref: 37),History
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; What is the implication? (Ref: 42),Science
Solve for x: 2x + 3 = 11. . Describe in your own words. (Ref: 16),Maths
What’s the best way to get to the train station from here? ; Include key facts. (Ref: 81),English
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Why is this important? (Ref: 57),Maths
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ; Include real-world data. (Ref: 89),History
"The human heart has four chambers and pumps blood throughout the body. , Include real-world data. (Ref: 63)",Science
The Industrial Revolution began in the late 18th century and transformed societies. ? Explain briefly. (Ref: 64),History
Speed is calculated by dividing distance by time. ? How is this calculated? (Ref: 7),Science
Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. . Discuss with examples. (Ref: 56),Maths
"Use the formula F = ma to calculate the force when mass is 10kg and acceleration is 2m/s^2. , Discuss with examples. (Ref: 26)",Maths
He’s really good at fixing things around the house. . How is this calculated? (Ref: 78),English
Ancient civilizations like Mesopotamia contributed greatly to writing systems. . Refer to the chart above. (Ref: 69),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Include real-world data. (Ref: 30),History
The process of evolution explains how species change over time through natural selection. ; Discuss with examples. (Ref: 80),Science
Calculate the growth rate of bacteria in a lab experiment using exponential functions. : Discuss with examples. (Ref: 46),Maths
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. . How is this calculated? (Ref: 52),Science
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ? How do we use this in real life? (Ref: 78),Science
"That movie was really interesting, don’t you think? ; How is this calculated? (Ref: 47)",English
An acid reacts with a base to produce salt and water. This is called a neutralization reaction. ; Apply this to modern scenarios. (Ref: 41),Science
The Industrial Revolution began in the late 18th century and transformed societies. : Why is this important? (Ref: 3),History
Atoms are the basic building blocks of matter. ? Include key facts. (Ref: 91),Science
"Atoms are the basic building blocks of matter. , What is the implication? (Ref: 51)",Science
