text,subject
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Include key facts. (Ref: 27),Science
The periodic table is organized by increasing atomic number. . Discuss with examples. (Ref: 21),Science
Explain the causes and effects of World War I. ; Discuss with examples. (Ref: 67),History
The metaphor in this poem represents the fleeting nature of time. ? How do we use this in real life? (Ref: 22),English
Atoms are the basic building blocks of matter. ; Explain briefly. (Ref: 35),Science
"Ancient civilizations like Mesopotamia contributed greatly to writing systems. , Why is this important? (Ref: 46)",History
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 3),History
Shakespeare’s history plays often reflect the political issues of his time. ? Refer to the chart above. (Ref: 12),English
The Industrial Revolution began in the late 18th century and transformed societies. ? Discuss with examples. (Ref: 69),History
The Industrial Revolution began in the late 18th century and transformed societies. ? Refer to the chart above. (Ref: 88),History
Shakespeare’s history plays often reflect the political issues of his time. : How do we use this in real life? (Ref: 90),English
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Include key facts. (Ref: 48)",Maths
Use historical context to interpret the meaning of the speech in the given text. ; Discuss with examples. (Ref: 45),English
Explain the function of mitochondria in a cell. ; How do we use this in real life? (Ref: 25),Science
The periodic table is organized by increasing atomic number. : Discuss with examples. (Ref: 72),Science
Explain the causes and effects of World War I. . Discuss with examples. (Ref: 74),History
The metaphor in this poem represents the fleeting nature of time. : Include key facts. (Ref: 18),English
A linear equation is an equation between two variables that gives a straight line when plotted. ? How do we use this in real life? (Ref: 3),Maths
The Industrial Revolution began in the late 18th century and transformed societies. : Refer to the chart above. (Ref: 85),History
Speed is calculated by dividing distance by time. ; Include key facts. (Ref: 62),Science
Graph the rate of a chemical reaction over time and explain the curve. : How do we use this in real life? (Ref: 57),Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 61),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Why is this important? (Ref: 16),History
Solve for x: 2x + 3 = 11. . How do we use this in real life? (Ref: 69),Maths
"Explain the causes and effects of World War I. , Discuss with examples. (Ref: 59)",History
Use historical context to interpret the meaning of the speech in the given text. ? Refer to the chart above. (Ref: 56),English
Water boils at 100°C under normal atmospheric pressure. Explain why this happens. ? Discuss with examples. (Ref: 93),Science
"Calculate the growth rate of bacteria in a lab experiment using exponential functions. , Refer to the chart above. (Ref: 68)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. . Refer to the chart above. (Ref: 52),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Discuss with examples. (Ref: 73),History
Explain the function of mitochondria in a cell. ; Explain briefly. (Ref: 72),Science
Graph the rate of a chemical reaction over time and explain the curve. ? Include key facts. (Ref: 72),Maths
Calculate the growth rate of bacteria in a lab experiment using exponential functions. ? Explain briefly. (Ref: 36),Maths
"The periodic table is organized by increasing atomic number. , Refer to the chart above. (Ref: 49)",Science
Explain the causes and effects of World War I. ? Explain briefly. (Ref: 88),History
Explain the function of mitochondria in a cell. ? Include key facts. (Ref: 24),Science
"A linear equation is an equation between two variables that gives a straight line when plotted. , How do we use this in real life? (Ref: 37)",Maths
The Industrial Revolution began in the late 18th century and transformed societies. : How do we use this in real life? (Ref: 91),History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. : Explain briefly. (Ref: 75),History
The metaphor in this poem represents the fleeting nature of time. ; How do we use this in real life? (Ref: 30),English
Atoms are the basic building blocks of matter. ; Explain briefly. (Ref: 22),Science
"Use historical context to interpret the meaning of the speech in the given text. , Discuss with examples. (Ref: 65)",English
Shakespeare’s history plays often reflect the political issues of his time. ; Include key facts. (Ref: 54),English
"The process of evolution explains how species change over time through natural selection. , Refer to the chart above. (Ref: 3)",Science
"The Industrial Revolution began in the late 18th century and transformed societies. , Discuss with examples. (Ref: 22)",History
Ancient civilizations like Mesopotamia contributed greatly to writing systems. ? Include key facts. (Ref: 65),History
Graph the rate of a chemical reaction over time and explain the curve. : How do we use this in real life? (Ref: 13),Maths
The human heart has four chambers and pumps blood throughout the body. ? Refer to the chart above. (Ref: 36),Science
Explain the causes and effects of World War I. : Why is this important? (Ref: 23),History
Explain the causes and effects of World War I. ; Explain briefly. (Ref: 53),History
Identify the main theme of the story and explain its significance. ; Why is this important? (Ref: 70),English
A linear equation is an equation between two variables that gives a straight line when plotted. : Why is this important? (Ref: 64),Maths
Speed is calculated by dividing distance by time. ? Discuss with examples. (Ref: 48),Science
The process of evolution explains how species change over time through natural selection. : How do we use this in real life? (Ref: 28),Science
"Discuss how historical events influence literary themes, using war poetry as an example. , Refer to the chart above. (Ref: 81)",English
Punctuate the following sentence correctly: although it was raining we went outside. ? Include key facts. (Ref: 38),English
The human heart has four chambers and pumps blood throughout the body. : Explain briefly. (Ref: 54),Science
"Discuss how historical events influence literary themes, using war poetry as an example. : Include key facts. (Ref: 100)",English
"The metaphor in this poem represents the fleeting nature of time. , Explain briefly. (Ref: 54)",English
Describe the difference between potential and kinetic energy. . How do we use this in real life? (Ref: 21),Science
"Explain the causes and effects of World War I. , Why is this important? (Ref: 84)",History
